"Date","Time","group name","Distance along tape","Distance along tape","Plant type?","Litter","Groundcover Identification","Ground Cover","Trees/shrubs identification","Active Burrows","Inactive Burrows",">2cm","DunePostition","Latitude","Longitude","Accuracy"
"2/07/2015","9:14:32 AM","green sophie","","25","Dune Position","","","","","","","","Upslope","-25.59554511","153.09584886","0.3"
"2/07/2015","9:15:28 AM","green sophie","30","","Litter Cover","1.5","","","","","","","","","",""
"2/07/2015","9:17:29 AM","green sophie","30","","Groundcover Plants","","Scented Fan Flower","91","","","","","","","",""
"2/07/2015","9:20:33 AM","green sophie","30","","Crab data","","","","","2","4","2","","","",""
"2/07/2015","9:20:46 AM","green sophie","","30","Dune Position","","","","","","","","Downslope","-25.59550297","153.09583546","0.3"
"2/07/2015","9:23:52 AM","green sophie","35","","Litter Cover","68","","","","","","","","","",""
"2/07/2015","9:25:03 AM","green sophie","35","","Groundcover Plants","","Beach Couch","33","","","","","","","",""
"2/07/2015","9:25:37 AM","green sophie","35","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:26:37 AM","green sophie","35","","Crab data","","","","","1","0","1","","","",""
"2/07/2015","9:26:46 AM","green sophie","","35","Dune Position","","","","","","","","Trough","-25.59553828","153.09577562","0.3"
"2/07/2015","9:27:42 AM","green sophie","40","","Litter Cover","15","","","","","","","","","",""
"2/07/2015","9:28:25 AM","green sophie","40","","Groundcover Plants","","Scented Fan Flower","90","","","","","","","",""
"2/07/2015","9:28:36 AM","green sophie","40","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:29:40 AM","green sophie","40","","Crab data","","","","","0","1","0","","","",""
"2/07/2015","9:29:52 AM","green sophie","","40","Dune Position","","","","","","","","Upslope","-25.59547874","153.09571972","0.3"
"2/07/2015","9:31:05 AM","green sophie","45","","Litter Cover","50","","","","","","","","","",""
"2/07/2015","9:31:35 AM","green sophie","45","","Groundcover Plants","","Beach Couch","75","","","","","","","",""
"2/07/2015","9:31:42 AM","green sophie","45","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:32:06 AM","green sophie","45","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","9:32:16 AM","green sophie","","45","Dune Position","","","","","","","","Crest","-25.59551711","153.09567595","0.3"
"2/07/2015","9:32:54 AM","green sophie","50","","Litter Cover","30","","","","","","","","","",""
"2/07/2015","9:34:01 AM","green sophie","50","","Groundcover Plants","","Blue Flax Lily","67","","","","","","","",""
"2/07/2015","9:34:07 AM","green sophie","50","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","9:34:43 AM","green sophie","50","","Crab data","","","","","","1","1","","","",""
"2/07/2015","9:34:48 AM","green sophie","","50","Dune Position","","","","","","","","Downslope","-25.59549194","153.09562917","0.3"
"2/07/2015","9:35:25 AM","green sophie","55","","Litter Cover","45","","","","","","","","","",""
"2/07/2015","9:35:48 AM","green sophie","55","","Groundcover Plants","","Blue Flax Lily","35","","","","","","","",""
"2/07/2015","9:35:54 AM","green sophie","55","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:37:15 AM","green sophie","55","","Crab data","","","","","","1","1","","","",""
"2/07/2015","9:38:01 AM","green sophie","55","","Groundcover Plants","","Angular pigface ","15","","","","","","","",""
"2/07/2015","9:38:19 AM","green sophie","55","","Groundcover Plants","","Beach Couch","35","","","","","","","",""
"2/07/2015","9:38:30 AM","green sophie","","55","Dune Position","","","","","","","","Downslope","-25.59548497","153.09559751","0.3"
"2/07/2015","9:41:35 AM","green sophie","50","","Groundcover Plants","","Beach Couch","20","","","","","","","",""
"2/07/2015","9:41:49 AM","green sophie","50","","Groundcover Plants","","Blue Flax Lily","30","","","","","","","",""
"2/07/2015","9:42:33 AM","green sophie","45","","Groundcover Plants","","Beach Couch","35","","","","","","","",""
"2/07/2015","9:42:40 AM","green sophie","45","","Groundcover Plants","","Blue Flax Lily","20","","","","","","","",""
"2/07/2015","9:43:17 AM","green sophie","40","","Groundcover Plants","","Beach Couch","15","","","","","","","",""
"2/07/2015","9:43:45 AM","green sophie","40","","Groundcover Plants","","Scented Fan Flower","40","","","","","","","",""
"2/07/2015","9:44:53 AM","green sophie","35","","Groundcover Plants","","Beach Couch","30","","","","","","","",""
"2/07/2015","9:45:02 AM","green sophie","35","","Groundcover Plants","","Angular pigface ","15","","","","","","","",""
"2/07/2015","9:45:15 AM","green sophie","35","","Groundcover Plants","","Scented Fan Flower","15","","","","","","","",""
"2/07/2015","9:46:21 AM","green sophie","60","","Litter Cover","20","","","","","","","","","",""
"2/07/2015","9:46:38 AM","green sophie","60","","Groundcover Plants","","Beach Couch","60","","","","","","","",""
"2/07/2015","9:46:50 AM","green sophie","60","","Groundcover Plants","","Blue Flax Lily","15","","","","","","","",""
"2/07/2015","9:47:04 AM","green sophie","60","","Groundcover Plants","","Beach Spinifex","2","","","","","","","",""
"2/07/2015","9:47:58 AM","green sophie","65","","Litter Cover","15","","","","","","","","","",""
"2/07/2015","9:48:44 AM","green sophie","65","","Groundcover Plants","","Blady Grass","15","","","","","","","",""
"2/07/2015","9:49:01 AM","green sophie","65","","Groundcover Plants","","Beach Couch","20","","","","","","","",""
"2/07/2015","9:49:13 AM","green sophie","65","","Groundcover Plants","","Beach Spinifex","2","","","","","","","",""
"2/07/2015","9:51:53 AM","green sophie","65","","Groundcover Plants","","Everlasting Daisy","5","","","","","","","",""
"2/07/2015","9:52:41 AM","green sophie","60","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:52:52 AM","green sophie","","60","Dune Position","","","","","","","","Downslope","-25.59543464","153.09544005","0.3"
"2/07/2015","9:53:05 AM","green sophie","60","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","9:53:13 AM","green sophie","65","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:53:21 AM","green sophie","65","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","9:53:29 AM","green sophie","","65","Dune Position","","","","","","","","Trough","-25.59543489","153.09544187","0.3"
"2/07/2015","9:53:49 AM","green sophie","70","","Litter Cover","15","","","","","","","","","",""
"2/07/2015","9:54:14 AM","green sophie","70","","Groundcover Plants","","Blady Grass","25","","","","","","","",""
"2/07/2015","9:54:37 AM","green sophie","75","","Groundcover Plants","","Scented Fan Flower","1","","","","","","","",""
"2/07/2015","9:55:14 AM","green sophie","70","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:55:24 AM","green sophie","70","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"2/07/2015","9:56:04 AM","green sophie","70","","Crab data","","","","","","2","2","","","",""
"2/07/2015","9:56:32 AM","green sophie","70","","Crab data","","","","","","3","3","","","",""
"2/07/2015","9:56:46 AM","green sophie","","70","Dune Position","","","","","","","","Trough","-25.59541379","153.09543234","0.3"
"2/07/2015","9:57:53 AM","green sophie","75","","Litter Cover","40","","","","","","","","","",""
"2/07/2015","9:58:12 AM","green sophie","75","","Groundcover Plants","","Blady Grass","10","","","","","","","",""
"2/07/2015","9:59:03 AM","green sophie","75","","Groundcover Plants","","Everlasting Daisy","4","","","","","","","",""
"2/07/2015","9:59:15 AM","green sophie","75","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"2/07/2015","10:00:59 AM","green sophie","75","","Crab data","","","","","1","2","2","","","",""
"2/07/2015","10:01:04 AM","green sophie","","75","Dune Position","","","","","","","","Trough","-25.59542308","153.09540353","0.3"
"2/07/2015","10:01:55 AM","green sophie","80","","Litter Cover","20","","","","","","","","","",""
"2/07/2015","10:02:27 AM","green sophie","80","","Groundcover Plants","","Blady Grass","20","","","","","","","",""
"2/07/2015","10:02:45 AM","green sophie","80","","Groundcover Plants","","Everlasting Daisy","30","","","","","","","",""
"2/07/2015","10:03:03 AM","green sophie","80","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"2/07/2015","10:03:09 AM","green sophie","80","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","10:03:33 AM","green sophie","80","","Crab data","","","","","","1","1","","","",""
"2/07/2015","10:03:40 AM","green sophie","","80","Dune Position","","","","","","","","Upslope","-25.59540217","153.09537821","0.3"
"2/07/2015","10:11:35 AM","greenberna","","","","","","","","","","","","","",""
"2/07/2015","10:11:42 AM","greenberna","","","","","","","","","","","","-25.59525387","153.09581725","0.3"
"2/07/2015","10:13:33 AM","greenberna","80","","Litter Cover","55","","","","","","","","","",""
"2/07/2015","10:13:47 AM","greenberna","80","","Groundcover Plants","","Blady Grass","5","","","","","","","",""
"2/07/2015","10:14:02 AM","greenberna","80","","Groundcover Plants","","Everlasting Daisy","25","","","","","","","",""
"2/07/2015","10:14:11 AM","greenberna","80","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"2/07/2015","10:14:38 AM","greenberna","80","","Groundcover Plants","","Beach morning glory","1.5","","","","","","","",""
"2/07/2015","10:14:43 AM","greenberna","80","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"2/07/2015","10:15:12 AM","greenberna","80","","Crab data","","","","","","1","1","","","",""
"2/07/2015","10:15:21 AM","greenberna","","80","Dune Position","","","","","","","","Upslope","-25.59509504","153.09548894","0.9"
"2/07/2015","10:16:16 AM","greenberna","75","","Litter Cover","30","","","","","","","","","",""
"2/07/2015","10:16:41 AM","greenberna","75","","Groundcover Plants","","Beach morning glory","10","","","","","","","",""
"2/07/2015","10:16:57 AM","greenberna","75","","Groundcover Plants","","Blady Grass","7","","","","","","","",""
"2/07/2015","10:17:18 AM","greenberna","75","","Groundcover Plants","","Beach Couch","40","","","","","","","",""
"2/07/2015","10:17:26 AM","greenberna","75","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"2/07/2015","10:17:31 AM","greenberna","75","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","10:17:58 AM","greenberna","75","","Crab data","","","","","","1","2","","","",""
"2/07/2015","10:18:10 AM","greenberna","","75","Dune Position","","","","","","","","Upslope","-25.59513766","153.09550663","0.3"
"2/07/2015","10:18:52 AM","greenberna","70","","Litter Cover","90","","","","","","","","","",""
"2/07/2015","10:19:25 AM","greenberna","70","","Groundcover Plants","","Beach Couch","5","","","","","","","",""
"2/07/2015","10:19:34 AM","greenberna","70","","Groundcover Plants","","Blue Flax Lily","1","","","","","","","",""
"2/07/2015","10:19:45 AM","greenberna","70","","Groundcover Plants","","Beach morning glory","0.5","","","","","","","",""
"2/07/2015","10:19:52 AM","greenberna","70","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","10:20:31 AM","greenberna","70","","Crab data","","","","","1","0","0","","","",""
"2/07/2015","10:20:38 AM","greenberna","","70","Dune Position","","","","","","","","Trough","-25.59515838","153.0955428","0.3"
"2/07/2015","10:21:23 AM","greenberna","65","","Litter Cover","12","","","","","","","","","",""
"2/07/2015","10:21:38 AM","greenberna","65","","Groundcover Plants","","Blue Flax Lily","30","","","","","","","",""
"2/07/2015","10:21:50 AM","greenberna","65","","Groundcover Plants","","Beach Couch","45","","","","","","","",""
"2/07/2015","10:22:05 AM","greenberna","65","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","10:22:32 AM","greenberna","65","","Crab data","","","","","1","0","1","","","",""
"2/07/2015","10:22:38 AM","greenberna","","65","Dune Position","","","","","","","","Trough","-25.59515935","153.09560927","0.3"
"2/07/2015","10:23:28 AM","greenberna","60","","Litter Cover","5","","","","","","","","","",""
"2/07/2015","10:23:46 AM","greenberna","60","","Groundcover Plants","","Beach Couch","85","","","","","","","",""
"2/07/2015","10:23:54 AM","greenberna","60","","Groundcover Plants","","Blue Flax Lily","10","","","","","","","",""
"2/07/2015","10:24:01 AM","greenberna","60","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","10:24:05 AM","greenberna","60","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"2/07/2015","10:24:34 AM","greenberna","60","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","10:24:41 AM","greenberna","","60","Dune Position","","","","","","","","Downslope","-25.59517942","153.09564911","0.3"
"2/07/2015","8:10:38 AM","green Louise","","","","","","","","","","","","","",""
"2/07/2015","8:11:12 AM","green Louise","","","","","","","","","","","","","",""
"2/07/2015","8:11:52 AM","green Louise","100","","Litter Cover","0","","","","","","","","","",""
"2/07/2015","8:12:12 AM","green Louise","100","","Groundcover Plants","","Beach primrose ","10","","","","","","","",""
"2/07/2015","8:12:21 AM","green Louise","100","","Trees and Shrubs","","","","Red Ash","","","","","","",""
"2/07/2015","8:13:36 AM","green Louise","100","","Crab data","","","","","1","0","0","","","",""
"2/07/2015","8:14:14 AM","green Louise","","100","Dune Position","","","","","","","","Upslope","","",""
"2/07/2015","8:21:29 AM","greenBerna","","","","","","","","","","","","","",""
"2/07/2015","8:23:09 AM","greenBerna","","","","","","","","","","","","-25.59892468","153.09147163","5.4"
"2/07/2015","8:41:56 AM","greenBerna","0","","Litter Cover","0.05","","","","","","","","","",""
"2/07/2015","8:47:55 AM","greenBerna","100","","Litter Cover","12","","","","","","","","","",""
"2/07/2015","8:48:33 AM","greenBerna","100","","Groundcover Plants","","Beach Spinifex","12","","","","","","","",""
"2/07/2015","8:49:38 AM","greenBerna","100","","Crab data","","","","","2","0","0","","","",""
"2/07/2015","8:50:37 AM","greenBerna","","100","Dune Position","","","","","","","","Trough","-25.59622938","153.09585867","0.3"
"2/07/2015","9:01:40 AM","greenberna","","","","","","","","","","","","","",""
"2/07/2015","9:01:55 AM","greenberna","","","","","","","","","","","","-25.59531934","153.09593836","0.9"
"2/07/2015","9:02:03 AM","greenberna","0","","Litter Cover","0","","","","","","","","","",""
"2/07/2015","9:02:44 AM","greenberna","0","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","9:02:55 AM","greenberna","5","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","9:03:26 AM","greenberna","","0","Dune Position","","","","","","","","Trough","-25.59538367","153.0961849","0.3"
"2/07/2015","9:06:37 AM","greenberna","0","","Litter Cover","0.75","","","","","","","","","",""
"2/07/2015","9:09:59 AM","greenberna","5","","Groundcover Plants","","Beach Spinifex","3","","","","","","","",""
"2/07/2015","9:10:15 AM","greenberna","5","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","9:12:45 AM","greenberna","0","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","9:16:21 AM","greenberna","10","","Litter Cover","0.05","","","","","","","","","",""
"2/07/2015","9:18:05 AM","greenberna","10","","Groundcover Plants","","Beach Spinifex","5","","","","","","","",""
"2/07/2015","9:18:13 AM","greenberna","10","","Trees and Shrubs","","","","Red Ash","","","","","","",""
"2/07/2015","9:18:28 AM","greenberna","10","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","9:18:57 AM","greenberna","","10","Dune Position","","","","","","","","Downslope","-25.59535946","153.09607938","0.3"
"2/07/2015","9:20:41 AM","greenberna","15","","Litter Cover","0.05","","","","","","","","","",""
"2/07/2015","9:21:45 AM","greenberna","15","","Groundcover Plants","","Beach Spinifex","9","","","","","","","",""
"2/07/2015","9:22:43 AM","greenberna","15","","Crab data","","","","","1","0","0","","","",""
"2/07/2015","9:22:58 AM","greenberna","","15","Dune Position","","","","","","","","Trough","-25.59538296","153.09603059","0.3"
"2/07/2015","9:25:51 AM","greenberna","20","","Litter Cover","0.5","","","","","","","","","",""
"2/07/2015","9:27:21 AM","greenberna","20","","Groundcover Plants","","Beach Spinifex","8","","","","","","","",""
"2/07/2015","9:35:43 AM","greenberna","20","","Crab data","","","","","2","1","0","","","",""
"2/07/2015","9:36:12 AM","greenberna","","20","Dune Position","","","","","","","","Upslope","-25.59530696","153.09593716","0.3"
"2/07/2015","9:42:11 AM","greenberna","25","","Litter Cover","0","","","","","","","","","",""
"2/07/2015","9:42:48 AM","greenberna","25","","Groundcover Plants","","Beach Spinifex","4","","","","","","","",""
"2/07/2015","9:43:10 AM","greenberna","25","","Crab data","","","","","0","","0","","","",""
"2/07/2015","9:43:19 AM","greenberna","","25","Dune Position","","","","","","","","Upslope","-25.59533893","153.0959432","0.3"
"2/07/2015","9:45:29 AM","greenberna","30","","Litter Cover","15","","","","","","","","","",""
"2/07/2015","9:46:48 AM","greenberna","30","","Groundcover Plants","","Coastal Jack bean","1","","","","","","","",""
"2/07/2015","9:47:18 AM","greenberna","30","","Groundcover Plants","","Beach Spinifex","2","","","","","","","",""
"2/07/2015","9:47:52 AM","greenberna","30","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:52:04 AM","greenberna","30","","Crab data","","","","","6","2","0","","","",""
"2/07/2015","9:52:18 AM","greenberna","","30","Dune Position","","","","","","","","Crest","-25.59529202","153.0958856","0.3"
"2/07/2015","9:54:13 AM","greenberna","35","","Litter Cover","54","","","","","","","","","",""
"2/07/2015","9:57:10 AM","greenberna","30","","Groundcover Plants","","Scented Fan Flower","85","","","","","","","",""
"2/07/2015","9:58:30 AM","greenberna","35","","Groundcover Plants","","Blady Grass","0.5","","","","","","","",""
"2/07/2015","10:01:16 AM","greenberna","35","","Crab data","","","","","2","3","1","","","",""
"2/07/2015","10:01:28 AM","greenberna","","35","Dune Position","","","","","","","","Trough","-25.59530963","153.09583583","0.3"
"2/07/2015","10:06:15 AM","greenberna","40","","Litter Cover","2","","","","","","","","","",""
"2/07/2015","10:08:07 AM","greenberna","40","","Groundcover Plants","","Beach Couch","18","","","","","","","",""
"2/07/2015","10:09:17 AM","greenberna","40","","Groundcover Plants","","Scented Fan Flower","12","","","","","","","",""
"2/07/2015","10:09:56 AM","greenberna","40","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","10:10:09 AM","greenberna","40","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","10:10:22 AM","greenberna","","40","Dune Position","","","","","","","","Trough","-25.59526603","153.09581169","0.3"
"2/07/2015","10:14:08 AM","greenberna","","","","","","","","","","","","","",""
"2/07/2015","10:14:11 AM","greenberna","","","","","","","","","","","","-25.59525933","153.09576843","0.3"
"2/07/2015","10:15:07 AM","greenberna","45","","Litter Cover","1","","","","","","","","","",""
"2/07/2015","10:15:32 AM","greenberna","45","","Groundcover Plants","","Beach Couch","50","","","","","","","",""
"2/07/2015","10:15:58 AM","greenberna","45","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"2/07/2015","10:17:03 AM","greenberna","45","","Crab data","","","","","2","0","1","","","",""
"2/07/2015","10:17:13 AM","greenberna","","45","Dune Position","","","","","","","","Upslope","-25.59526135","153.09576361","0.3"
"2/07/2015","10:18:49 AM","greenberna","50","","Litter Cover","3","","","","","","","","","",""
"2/07/2015","10:19:20 AM","greenberna","50","","Groundcover Plants","","Angular pigface ","10","","","","","","","",""
"2/07/2015","10:19:54 AM","greenberna","50","","Groundcover Plants","","Beach Couch","80","","","","","","","",""
"2/07/2015","10:20:15 AM","greenberna","50","","Groundcover Plants","","Blue Flax Lily","5","","","","","","","",""
"2/07/2015","10:20:26 AM","greenberna","50","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","10:21:26 AM","greenberna","50","","Crab data","","","","","1","1","0","","","",""
"2/07/2015","10:21:37 AM","greenberna","","50","Dune Position","","","","","","","","Crest","-25.59523098","153.09570946","0.3"
"2/07/2015","10:23:52 AM","greenberna","55","","Litter Cover","5","","","","","","","","","",""
"2/07/2015","10:24:55 AM","greenberna","55","","Groundcover Plants","","Beach Couch","90","","","","","","","",""
"2/07/2015","10:25:08 AM","greenberna","55","","Groundcover Plants","","Blue Flax Lily","10","","","","","","","",""
"2/07/2015","10:25:19 AM","greenberna","55","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","10:25:52 AM","greenberna","55","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","10:26:01 AM","greenberna","","55","Dune Position","","","","","","","","Downslope","-25.59523762","153.09566867","0.4"
"2/07/2015","8:21:14 AM","green crab Sarah mahnya patrick","","","","","","","","","","","","","",""
"2/07/2015","8:32:38 AM","green crab Sarah mahnya patrick","","","","","","","","","","","","","",""
"2/07/2015","8:41:13 AM","green crab Sarah mahnya patrick","100","","Litter Cover","0.25","","","","","","","","","",""
"2/07/2015","8:47:41 AM","green crab Sarah mahnya patrick","100","","Groundcover Plants","","Beach Spinifex","4.5","","","","","","","",""
"2/07/2015","8:49:35 AM","green crab Sarah mahnya patrick","100","","Crab data","","","","","2","0","0","","","",""
"2/07/2015","8:51:01 AM","green crab Sarah mahnya patrick","","100","Dune Position","","","","","","","","Upslope","-25.5962287","153.09588269","0.4"
"2/07/2015","9:02:54 AM","green crab mahyna sarah","","","","","","","","","","","","","",""
"2/07/2015","9:03:11 AM","green crab mahyna sarah","","","","","","","","","","","","-25.59609839","153.09600557","1.3"
"2/07/2015","9:03:58 AM","green crab mahyna sarah","0","","Litter Cover","0.25","","","","","","","","","",""
"2/07/2015","9:04:58 AM","green crab mahyna sarah","5","","Crab data","","","","","0","0","0","","","",""
"2/07/2015","9:06:07 AM","green crab mahyna sarah","5","","Litter Cover","0","","","","","","","","","",""
"2/07/2015","9:07:29 AM","green crab mahyna sarah","","10","Dune Position","","","","","","","","Trough","-25.5958962","153.09591718","0.3"
"2/07/2015","9:07:52 AM","green crab mahyna sarah","10","","Litter Cover","0.2","","","","","","","","","",""
"2/07/2015","9:08:28 AM","green crab mahyna sarah","10","","Groundcover Plants","","Beach Spinifex","35","","","","","","","",""
"2/07/2015","9:09:30 AM","green crab mahyna sarah","10","","Crab data","","","","","4","0","1","","","",""
"2/07/2015","9:10:10 AM","green crab mahyna sarah","10","","Crab data","","","","","4","0","1","","","",""
"2/07/2015","9:11:35 AM","green crab mahyna sarah","","15","Dune Position","","","","","","","","Trough","-25.59589124","153.09583661","0.3"
"2/07/2015","9:11:50 AM","green crab mahyna sarah","15","","Litter Cover","5","","","","","","","","","",""
"2/07/2015","9:12:17 AM","green crab mahyna sarah","15","","Groundcover Plants","","Beach Spinifex","15","","","","","","","",""
"2/07/2015","9:12:34 AM","green crab mahyna sarah","15","","Trees and Shrubs","","","","Black Wattle","","","","","","",""
"2/07/2015","9:13:10 AM","green crab mahyna sarah","15","","Crab data","","","","","1","1","0","","","",""
"2/07/2015","9:13:24 AM","green crab mahyna sarah","","15","Dune Position","","","","","","","","Trough","-25.59590136","153.09582758","0.3"
"2/07/2015","9:14:22 AM","green crab mahyna sarah","20","","Litter Cover","10","","","","","","","","","",""
"2/07/2015","9:14:33 AM","green crab mahyna sarah","20","","Groundcover Plants","","Beach Spinifex","8","","","","","","","",""
"2/07/2015","9:14:40 AM","green crab mahyna sarah","20","","Trees and Shrubs","","","","Black Wattle","","","","","","",""
"2/07/2015","9:15:24 AM","green crab mahyna sarah","20","","Crab data","","","","","1","1","0","","","",""
"2/07/2015","9:15:38 AM","green crab mahyna sarah","","20","Dune Position","","","","","","","","Upslope","-25.59586735","153.09579563","0.3"
"2/07/2015","9:16:41 AM","green crab mahyna sarah","25","","Litter Cover","60","","","","","","","","","",""
"2/07/2015","9:17:34 AM","green crab mahyna sarah","25","","Groundcover Plants","","Beach Spinifex","5","","","","","","","",""
"2/07/2015","9:21:07 AM","green crab mahyna sarah","25","","Groundcover Plants","","Scented Fan Flower","1","","","","","","","",""
"2/07/2015","9:21:43 AM","green crab mahyna sarah","25","","Groundcover Plants","","Beach Couch","45","","","","","","","",""
"2/07/2015","9:25:21 AM","green crab mahyna sarah","25","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:25:37 AM","green crab mahyna sarah","25","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:26:50 AM","green crab mahyna sarah","25","","Crab data","","","","","1","6","0","","","",""
"2/07/2015","9:26:57 AM","green crab mahyna sarah","","25","Dune Position","","","","","","","","Downslope","-25.59586795","153.09574962","0.3"
"2/07/2015","9:27:52 AM","green crab mahyna sarah","30","","Litter Cover","97","","","","","","","","","",""
"2/07/2015","9:28:38 AM","green crab mahyna sarah","30","","Groundcover Plants","","Scented Fan Flower","30","","","","","","","",""
"2/07/2015","9:28:53 AM","green crab mahyna sarah","30","","Groundcover Plants","","Beach Couch","15","","","","","","","",""
"2/07/2015","9:30:18 AM","green crab mahyna sarah","30","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"2/07/2015","9:32:20 AM","green crab mahyna sarah","30","","Crab data","","","","","2","0","1","","","",""
"2/07/2015","9:32:52 AM","green crab mahyna sarah","","30","Dune Position","","","","","","","","Trough","-25.59586375","153.09570864","0.3"
"2/07/2015","9:33:55 AM","green crab mahyna sarah","35","","Litter Cover","5","","","","","","","","","",""
"2/07/2015","9:34:17 AM","green crab mahyna sarah","35","","Groundcover Plants","","Coastal Jack bean","6","","","","","","","",""
