"Date","Time","Group","Distance along tape","Zone","Longitude","Latitude","Dune position","Litter cover","Number active burrows","Number inactive burrows","Number burrows >2cm across","Total number burrows","Ratio active burrows","Ratio >2cm across burrows","Number of trees","Number of ground plants","Living ground cover","Angular Pigface","Coast Headland Pea","Beach Morning Glory","Beach Primrose","Beach Sawthistle","Beach Couch","Beach Spinifex","Blady Grass","Blue Flax Lily","Coastal Jack Bean","Coastal Lovegrass","Devils Twine","Dune Oxalis","Emilia","Everlasting Daisy","Hillside Burrgrass","Marine Couch","Mossman River Grass","Native Cobblers Pegs","Scented Fan Flower","Snake Vine","Tape Vine","Yellow Beach Bean","Coastal Banksia","Red Ash","Coastal Canthium","Native Cherry","Coastal Screw Pine","Coastal Wattle","Coastal She oak","Black Wattle","Twiggy Homoranthus","Mangrove Boobialla","Week","Group color"
"29/06/2015","9:44:56 AM","ratpat",80,"60-80m",153.0955487,-25.5948082,"Upslope",0.1,0,4,4,4,0,1,1,3,0.45,0,0,0.1,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
"29/06/2015","9:51:01 AM","ratpat",75,"60-80m",153.09556415,-25.59482506,"Trough",0.5,0,0,0,0,NA,NA,1,2,0.4,0,0,0,0,0,0,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
"29/06/2015","9:53:05 AM","ratpat",70,"60-80m",153.09562216,-25.59480644,"Trough",0.7,0,0,0,0,NA,NA,1,2,0.3,0,0,0,0,0,0.15,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
"29/06/2015","9:54:39 AM","ratpat",65,"60-80m",153.09565677,-25.59481493,"Trough",0.1,0,1,1,1,0,1,1,2,0.7,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Week 1","yellow"
"29/06/2015","8:32:04 AM","ratpat",0,"0-20m",153.09598214,-25.59568877,"",0,0,0,0,0,NA,NA,0,1,0.06,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
"29/06/2015","8:50:35 AM","ratpat",5,"0-20m",153.09624716,-25.59497008,"Trough",0.01,2,0,1,2,1,0.5,0,1,0.05,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
"29/06/2015","8:55:36 AM","ratpat",10,"0-20m",153.09621109,-25.59495555,"Trough",0.02,0,1,0,1,0,0,0,1,0.11,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
"29/06/2015","8:58:20 AM","ratpat",15,"0-20m",153.09616975,-25.59492071,"Upslope",0.25,1,1,0,2,0.5,0,0,1,0.15,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
"29/06/2015","9:08:56 AM","ratpat",20,"0-20m",153.09609452,-25.59491366,"Upslope",0.15,0,0,0,0,NA,NA,0,1,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
"29/06/2015","9:12:05 AM","ratpat",25,"20-40m",153.09607527,-25.59489579,"Crest",0.3,0,0,0,0,NA,NA,0,3,0.55,0,0,0.1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Week 1","yellow"
