"Date","Time","group name","Distance along tape","Distance along tape","Plant type?","Litter","Groundcover Identification","Ground Cover","Trees/shrubs identification","Active Burrows","Inactive Burrows",">2cm","DunePostition","Latitude","Longitude","Accuracy"
"27/06/2015","9:25:38 AM","tanisha","30","","Groundcover Plants","","Beach Couch","2","","","","","","","",""
"27/06/2015","9:26:04 AM","tanisha","30","","Groundcover Plants","","Scented Fan Flower","1","","","","","","","",""
"27/06/2015","9:26:57 AM","tanisha","30","","Litter Cover","0","","","","","","","","","",""
"27/06/2015","9:27:12 AM","tanisha","30","","Groundcover Plants","","Beach Couch","2","","","","","","","",""
"27/06/2015","9:27:22 AM","tanisha","30","","Groundcover Plants","","Beach Spinifex","20","","","","","","","",""
"27/06/2015","9:27:31 AM","tanisha","30","","Groundcover Plants","","Scented Fan Flower","1","","","","","","","",""
"27/06/2015","9:27:40 AM","tanisha","30","","Crab data","","","","","3","0","2","","","",""
"27/06/2015","9:27:46 AM","tanisha","","30","Dune Position","","","","","","","","Crest","-25.59630654","153.09557295","0.3"
"27/06/2015","9:29:10 AM","tanisha","35","","Litter Cover","20","","","","","","","","","",""
"27/06/2015","9:30:17 AM","tanisha","35","","Groundcover Plants","","Beach Couch","25","","","","","","","",""
"27/06/2015","9:30:36 AM","tanisha","35","","Groundcover Plants","","Beach Spinifex","2","","","","","","","",""
"27/06/2015","9:31:06 AM","tanisha","35","","Crab data","","","","","1","1","0","","","",""
"27/06/2015","9:31:18 AM","tanisha","","35","Dune Position","","","","","","","","Trough","-25.59630065","153.09552392","0.3"
"27/06/2015","9:32:35 AM","tanisha","40","","Litter Cover","55","","","","","","","","","",""
"27/06/2015","9:32:56 AM","tanisha","40","","Groundcover Plants","","Beach Couch","8","","","","","","","",""
"27/06/2015","9:34:47 AM","tanisha","40","","Crab data","","","","","0","3","0","","","",""
"27/06/2015","9:34:55 AM","tanisha","","40","Dune Position","","","","","","","","Upslope","-25.59628825","153.09547999","0.3"
"27/06/2015","9:38:05 AM","tanisha","45","","Litter Cover","20","","","","","","","","","",""
"27/06/2015","9:38:41 AM","tanisha","45","","Groundcover Plants","","Beach Couch","5","","","","","","","",""
"27/06/2015","9:38:55 AM","tanisha","45","","Groundcover Plants","","Beach Spinifex","5","","","","","","","",""
"27/06/2015","9:39:31 AM","tanisha","45","","Crab data","","","","","0","2","0","","","",""
"27/06/2015","9:39:42 AM","tanisha","","45","Dune Position","","","","","","","","Crest","-25.59627296","153.0954166","0.3"
"27/06/2015","9:42:04 AM","tanisha","50","","Litter Cover","20","","","","","","","","","",""
"27/06/2015","9:42:37 AM","tanisha","50","","Groundcover Plants","","Angular pigface ","20","","","","","","","",""
"27/06/2015","9:43:34 AM","tanisha","50","","Groundcover Plants","","Blue Flax Lily","5","","","","","","","",""
"27/06/2015","9:48:27 AM","tanisha","50","","Groundcover Plants","","Beach morning glory","1","","","","","","","",""
"27/06/2015","9:48:51 AM","tanisha","50","","Crab data","","","","","0","1","0","","","",""
"27/06/2015","9:48:56 AM","tanisha","","50","Dune Position","","","","","","","","Downslope","-25.59623548","153.09535547","0.3"
"27/06/2015","9:49:43 AM","tanisha","55","","Litter Cover","10","","","","","","","","","",""
"27/06/2015","9:50:12 AM","tanisha","55","","Groundcover Plants","","Blue Flax Lily","3","","","","","","","",""
"27/06/2015","9:50:38 AM","tanisha","55","","Groundcover Plants","","Beach Couch","75","","","","","","","",""
"27/06/2015","9:50:58 AM","tanisha","55","","Crab data","","","","","0","0","0","","","",""
"27/06/2015","9:51:08 AM","tanisha","","55","Dune Position","","","","","","","","Downslope","-25.59623066","153.09534575","0.3"
"27/06/2015","9:53:54 AM","tanisha","60","","Litter Cover","10","","","","","","","","","",""
"27/06/2015","9:55:24 AM","tanisha","60","","Groundcover Plants","","Beach Couch","85","","","","","","","",""
"27/06/2015","9:55:41 AM","tanisha","60","","Groundcover Plants","","Blue Flax Lily","10","","","","","","","",""
"27/06/2015","9:55:51 AM","tanisha","60","","Crab data","","","","","0","0","0","","","",""
"27/06/2015","9:55:58 AM","tanisha","","60","Dune Position","","","","","","","","Trough","-25.59624013","153.09528478","0.3"
"27/06/2015","9:59:29 AM","tanisha","65","","Litter Cover","40","","","","","","","","","",""
"27/06/2015","9:59:44 AM","tanisha","65","","Groundcover Plants","","Blue Flax Lily","9","","","","","","","",""
"27/06/2015","10:00:06 AM","tanisha","65","","Groundcover Plants","","Beach Couch","50","","","","","","","",""
"27/06/2015","10:00:13 AM","tanisha","65","","Crab data","","","","","0","0","0","","","",""
"27/06/2015","10:00:21 AM","tanisha","","65","Dune Position","","","","","","","","Trough","-25.59624867","153.09524823","0.3"
"27/06/2015","10:00:56 AM","tanisha","70","","Litter Cover","40","","","","","","","","","",""
"27/06/2015","10:01:11 AM","tanisha","70","","Groundcover Plants","","Blue Flax Lily","6","","","","","","","",""
"27/06/2015","10:01:30 AM","tanisha","70","","Groundcover Plants","","Beach Couch","25","","","","","","","",""
"27/06/2015","10:06:47 AM","tanisha","70","","Crab data","","","","","0","0","0","","","",""
"27/06/2015","10:06:59 AM","tanisha","","70","Dune Position","","","","","","","","Trough","-25.59622972","153.09520158","0.3"
"27/06/2015","10:07:30 AM","tanisha","75","","Litter Cover","15","","","","","","","","","",""
"27/06/2015","10:08:00 AM","tanisha","75","","Groundcover Plants","","Blue Flax Lily","8","","","","","","","",""
"27/06/2015","10:08:21 AM","tanisha","75","","Groundcover Plants","","Beach Couch","30","","","","","","","",""
"27/06/2015","10:12:05 AM","tanisha","75","","Groundcover Plants","","Beach morning glory","1","","","","","","","",""
"27/06/2015","10:13:12 AM","tanisha","75","","Groundcover Plants","","Coastal Jack bean","2","","","","","","","",""
"27/06/2015","10:13:44 AM","tanisha","75","","Groundcover Plants","","Tape Vine","1","","","","","","","",""
"27/06/2015","10:14:33 AM","tanisha","75","","Groundcover Plants","","Snake vine ","4","","","","","","","",""
"27/06/2015","10:17:26 AM","tanisha","75","","Crab data","","","","","2","0","2","","","",""
"27/06/2015","10:17:45 AM","tanisha","","75","Dune Position","","","","","","","","Trough","-25.59622447","153.09515325","0.9"
"27/06/2015","10:18:12 AM","tanisha","80","","Litter Cover","20","","","","","","","","","",""
"27/06/2015","10:18:57 AM","tanisha","80","","Groundcover Plants","","Dune Oxalis","10","","","","","","","",""
"27/06/2015","10:19:09 AM","tanisha","80","","Groundcover Plants","","Beach Couch","4","","","","","","","",""
"27/06/2015","10:19:56 AM","tanisha","80","","Groundcover Plants","","Blue Flax Lily","8","","","","","","","",""
"27/06/2015","10:20:44 AM","tanisha","80","","Groundcover Plants","","Devil's Twine","5","","","","","","","",""
"27/06/2015","10:21:16 AM","tanisha","80","","Groundcover Plants","","Snake vine ","12","","","","","","","",""
"27/06/2015","10:21:27 AM","tanisha","80","","Groundcover Plants","","Tape Vine","1","","","","","","","",""
"27/06/2015","10:22:07 AM","tanisha","80","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"27/06/2015","10:22:18 AM","tanisha","80","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"27/06/2015","10:24:02 AM","tanisha","65","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"27/06/2015","10:24:08 AM","tanisha","65","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"27/06/2015","10:24:29 AM","tanisha","75","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"27/06/2015","10:24:36 AM","tanisha","70","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"27/06/2015","10:24:54 AM","tanisha","55","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
