Date,Time,group name,Distance along tape,Distance along tape,Plant type?,Litter,Groundcover Identification,Ground Cover,Trees/shrubs identification,Active Burrows,Inactive Burrows,>2cm,DunePostition,Latitude,Longitude,Accuracy
5/07/2015,9:14:21 AM,bluewhale,45,,Trees and Shrubs,,,,Coastal She-oak,,,,,,,
5/07/2015,9:15:32 AM,bluewhale,45,,Crab data,,,,,2,0,2,,,,
5/07/2015,9:15:40 AM,bluewhale,,45,Dune Position,,,,,,,,Upslope,-25.60647754,153.092262,0.9
5/07/2015,9:17:16 AM,bluewhale,50,,Litter Cover,90,,,,,,,,,,
5/07/2015,9:17:49 AM,bluewhale,50,,Groundcover Plants,,Blue Flax Lily,10,,,,,,,,
5/07/2015,9:18:06 AM,bluewhale,50,,Groundcover Plants,,Beach Spinifex,10,,,,,,,,
5/07/2015,9:18:33 AM,bluewhale,50,,Groundcover Plants,,Coastal Lovegrass,5,,,,,,,,
5/07/2015,9:18:47 AM,bluewhale,50,,Trees and Shrubs,,,,Coastal She-oak,,,,,,,
5/07/2015,9:19:40 AM,bluewhale,50,,Crab data,,,,,1,0,1,,,,
5/07/2015,9:19:47 AM,bluewhale,,50,Dune Position,,,,,,,,Crest,-25.60647338,153.092201,0.3
5/07/2015,9:20:40 AM,bluewhale,55,,Litter Cover,90,,,,,,,,,,
5/07/2015,9:20:49 AM,bluewhale,55,,Groundcover Plants,,Blue Flax Lily,10,,,,,,,,
5/07/2015,9:21:17 AM,bluewhale,55,,Groundcover Plants,,Beach Spinifex,5,,,,,,,,
5/07/2015,9:22:00 AM,bluewhale,55,,Groundcover Plants,,Coastal Lovegrass,5,,,,,,,,
5/07/2015,9:22:10 AM,bluewhale,55,,Groundcover Plants,,Beach Couch,1,,,,,,,,
5/07/2015,9:22:16 AM,bluewhale,55,,Trees and Shrubs,,,,Coastal She-oak,,,,,,,
5/07/2015,9:23:25 AM,bluewhale,55,,Crab data,,,,,2,0,2,,,,
5/07/2015,9:23:33 AM,bluewhale,,55,Dune Position,,,,,,,,Downslope,-25.60646547,153.0921666,0.3
5/07/2015,9:24:14 AM,bluewhale,60,,Litter Cover,40,,,,,,,,,,
5/07/2015,9:24:34 AM,bluewhale,60,,Groundcover Plants,,Scented Fan Flower,35,,,,,,,,
5/07/2015,9:24:47 AM,bluewhale,60,,Groundcover Plants,,Beach morning glory,1,,,,,,,,
5/07/2015,9:25:29 AM,bluewhale,60,,Groundcover Plants,,Coastal Lovegrass,5,,,,,,,,
5/07/2015,9:25:40 AM,bluewhale,60,,Groundcover Plants,,Beach Couch,5,,,,,,,,
5/07/2015,9:25:55 AM,bluewhale,60,,Trees and Shrubs,,,,Coastal Banksia,,,,,,,
5/07/2015,9:26:40 AM,bluewhale,60,,Crab data,,,,,1,0,1,,,,
5/07/2015,9:26:47 AM,bluewhale,,60,Dune Position,,,,,,,,Downslope,-25.6064562,153.0921158,0.4
5/07/2015,9:27:28 AM,bluewhale,65,,Litter Cover,55,,,,,,,,,,
5/07/2015,9:29:23 AM,bluewhale,65,,Groundcover Plants,,Scented Fan Flower,5,,,,,,,,
5/07/2015,9:29:52 AM,bluewhale,65,,Groundcover Plants,,Coastal Lovegrass,15,,,,,,,,
5/07/2015,9:30:09 AM,bluewhale,65,,Groundcover Plants,,Beach Couch,20,,,,,,,,
5/07/2015,9:30:28 AM,bluewhale,65,,Trees and Shrubs,,,,Coastal She-oak,,,,,,,
5/07/2015,9:30:33 AM,bluewhale,65,,Trees and Shrubs,,,,Coastal Banksia,,,,,,,
5/07/2015,9:31:33 AM,bluewhale,65,,Crab data,,,,,1,0,1,,,,
5/07/2015,9:31:56 AM,bluewhale,,65,Dune Position,,,,,,,,Trough,-25.60643398,153.09207,0.3
5/07/2015,9:32:55 AM,bluewhale,70,,Litter Cover,40,,,,,,,,,,
5/07/2015,9:33:16 AM,bluewhale,70,,Groundcover Plants,,Scented Fan Flower,40,,,,,,,,
5/07/2015,9:33:30 AM,bluewhale,70,,Groundcover Plants,,Coastal Lovegrass,20,,,,,,,,
5/07/2015,9:33:49 AM,bluewhale,70,,Trees and Shrubs,,,,Coastal Banksia,,,,,,,
5/07/2015,9:34:36 AM,bluewhale,70,,Crab data,,,,,1,1,0,,,,
5/07/2015,9:34:42 AM,bluewhale,,70,Dune Position,,,,,,,,Trough,-25.60645353,153.0920034,0.3
5/07/2015,9:35:56 AM,bluewhale,75,,Litter Cover,30,,,,,,,,,,
5/07/2015,9:38:15 AM,bluewhale,75,,Groundcover Plants,,Tape Vine,5,,,,,,,,
5/07/2015,9:38:46 AM,bluewhale,75,,Groundcover Plants,,Coastal Lovegrass,20,,,,,,,,
5/07/2015,9:40:52 AM,bluewhale,75,,Groundcover Plants,,Blady Grass,5,,,,,,,,
5/07/2015,9:41:22 AM,bluewhale,75,,Trees and Shrubs,,,,Coastal Wattle,,,,,,,
5/07/2015,9:43:01 AM,bluewhale,75,,Crab data,,,,,2,0,0,,,,
5/07/2015,9:43:08 AM,bluewhale,,75,Dune Position,,,,,,,,Upslope,-25.60642106,153.0919538,0.9
5/07/2015,9:46:05 AM,bluewhale,80,,Litter Cover,90,,,,,,,,,,
5/07/2015,9:46:21 AM,bluewhale,80,,Groundcover Plants,,Blady Grass,50,,,,,,,,
5/07/2015,9:46:48 AM,bluewhale,80,,Groundcover Plants,,Dune Oxalis,1,,,,,,,,
5/07/2015,9:47:12 AM,bluewhale,80,,Groundcover Plants,,Blue Flax Lily,5,,,,,,,,
5/07/2015,9:47:22 AM,bluewhale,80,,Groundcover Plants,,Tape Vine,1,,,,,,,,
5/07/2015,9:47:43 AM,bluewhale,80,,Groundcover Plants,,Coastal Lovegrass,2,,,,,,,,
5/07/2015,9:47:55 AM,bluewhale,80,,Trees and Shrubs,,,,Coastal Banksia,,,,,,,
5/07/2015,9:48:00 AM,bluewhale,80,,Trees and Shrubs,,,,Coastal Wattle,,,,,,,
5/07/2015,9:48:31 AM,bluewhale,80,,Crab data,,,,,1,0,1,,,,
5/07/2015,9:48:37 AM,bluewhale,,80,Dune Position,,,,,,,,Upslope,-25.60644066,153.0919227,0.9
5/07/2015,8:10:09 AM,bluespidermonkeys,,,,,,,,,,,,,,
5/07/2015,8:12:00 AM,bluespidermonkeys,,,,,,,,,,,,-25.59846731,153.0919096,1.7
5/07/2015,8:29:14 AM,bluespidermonkeys,100,,Litter Cover,1,,,,,,,,,,
5/07/2015,8:31:15 AM,bluespidermonkeys,100,,Groundcover Plants,,Beach Spinifex,15,,,,,,,,
5/07/2015,8:31:43 AM,bluespidermonkeys,100,,Trees and Shrubs,,,,Red Ash,,,,,,,
5/07/2015,8:35:04 AM,bluespidermonkeys,100,,Crab data,,,,,2,0,0,,,,
5/07/2015,8:36:05 AM,bluespidermonkeys,,100,Dune Position,,,,,,,,Upslope,-25.60593965,153.0928481,1.1
