"Date","Time","group name","Distance along tape","Distance along tape","Plant type?","Litter","Groundcover Identification","Ground Cover","Trees/shrubs identification","Active Burrows","Inactive Burrows",">2cm","DunePostition","Latitude","Longitude","Accuracy"
"29/06/2015","9:42:16 AM","two","70","","Groundcover Plants","","Blue Flax Lily","15","","","","","","","",""
"29/06/2015","9:42:28 AM","two","70","","Groundcover Plants","","Beach Spinifex","2","","","","","","","",""
"29/06/2015","9:42:40 AM","two","70","","Crab data","","","","","0","0","0","","","",""
"29/06/2015","9:42:49 AM","two","","70","Dune Position","","","","","","","","Trough","-25.59519018","153.09553887","0.3"
"29/06/2015","9:44:01 AM","two","75","","Litter Cover","60","","","","","","","","","",""
"29/06/2015","9:44:19 AM","two","75","","Groundcover Plants","","Blue Flax Lily","2","","","","","","","",""
"29/06/2015","9:44:48 AM","two","75","","Groundcover Plants","","Blady Grass","3","","","","","","","",""
"29/06/2015","9:45:01 AM","two","75","","Groundcover Plants","","Beach Couch","20","","","","","","","",""
"29/06/2015","9:45:37 AM","two","75","","Groundcover Plants","","Tape Vine","2","","","","","","","",""
"29/06/2015","9:46:08 AM","two","75","","Groundcover Plants","","Beach primrose ","1","","","","","","","",""
"29/06/2015","9:46:28 AM","two","75","","Groundcover Plants","","Beach Spinifex","1","","","","","","","",""
"29/06/2015","9:46:34 AM","two","75","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"29/06/2015","9:46:50 AM","two","75","","Crab data","","","","","0","0","0","","","",""
"29/06/2015","9:47:08 AM","two","","75","Dune Position","","","","","","","","Upslope","-25.59516379","153.0954669","0.3"
"29/06/2015","9:47:56 AM","two","80","","Litter Cover","50","","","","","","","","","",""
"29/06/2015","9:48:13 AM","two","80","","Groundcover Plants","","Blady Grass","20","","","","","","","",""
"29/06/2015","9:48:44 AM","two","80","","Groundcover Plants","","Beach primrose ","20","","","","","","","",""
"29/06/2015","9:49:21 AM","two","80","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"29/06/2015","9:50:35 AM","two","80","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"29/06/2015","9:51:31 AM","two","80","","Groundcover Plants","","Devil's Twine","5","","","","","","","",""
"29/06/2015","9:52:11 AM","two","80","","Crab data","","","","","0","1","1","","","",""
"29/06/2015","9:52:16 AM","two","","80","Dune Position","","","","","","","","Upslope","-25.59517745","153.09542618","0.3"
"29/06/2015","8:15:35 AM","kate","","","","","","","","","","","","","",""
"29/06/2015","8:15:56 AM","kate","","","","","","","","","","","","-25.59925666","153.09174893","2.3"
"29/06/2015","8:32:05 AM","kate","0","","Litter Cover","2","","","","","","","","","",""
"29/06/2015","8:32:56 AM","kate","0","","Groundcover Plants","","Beach Spinifex","2","","","","","","","",""
"29/06/2015","8:36:55 AM","kate","0","","Crab data","","","","","0","2","0","","","",""
"29/06/2015","8:38:41 AM","kate","","0","Dune Position","","","","","","","","Trough","-25.59572333","153.09596326","0.5"
"29/06/2015","8:46:07 AM","kate","0","","Litter Cover","0","","","","","","","","","",""
"29/06/2015","8:46:22 AM","kate","0","","Crab data","","","","","0","0","0","","","",""
"29/06/2015","8:46:35 AM","kate","","0","Dune Position","","","","","","","","Trough","-25.59522009","153.09619083","0.8"
"29/06/2015","8:47:12 AM","kate","5","","Litter Cover","1","","","","","","","","","",""
"29/06/2015","8:47:26 AM","kate","5","","Groundcover Plants","","Beach Spinifex","15","","","","","","","",""
"29/06/2015","8:48:02 AM","kate","5","","Crab data","","","","","1","0","0","","","",""
"29/06/2015","8:48:11 AM","kate","","5","Dune Position","","","","","","","","Crest","-25.59524367","153.09619203","1.2"
"29/06/2015","8:48:53 AM","kate","10","","Litter Cover","10","","","","","","","","","",""
"29/06/2015","8:49:02 AM","kate","10","","Groundcover Plants","","Beach Spinifex","30","","","","","","","",""
"29/06/2015","8:50:57 AM","kate","10","","Crab data","","","","","1","3","0","","","",""
"29/06/2015","8:51:32 AM","kate","","10","Dune Position","","","","","","","","Trough","-25.59527073","153.09617085","0.9"
"29/06/2015","8:52:14 AM","kate","15","","Litter Cover","15","","","","","","","","","",""
"29/06/2015","8:52:26 AM","kate","15","","Groundcover Plants","","Beach Spinifex","15","","","","","","","",""
"29/06/2015","8:53:52 AM","kate","15","","Crab data","","","","","1","5","0","","","",""
"29/06/2015","8:54:04 AM","kate","","15","Dune Position","","","","","","","","Upslope","-25.59512943","153.09611341","0.3"
"29/06/2015","8:54:47 AM","kate","20","","Litter Cover","10","","","","","","","","","",""
"29/06/2015","8:55:00 AM","kate","20","","Groundcover Plants","","Beach Spinifex","10","","","","","","","",""
"29/06/2015","8:55:40 AM","kate","20","","Crab data","","","","","0","4","1","","","",""
"29/06/2015","8:55:46 AM","kate","","20","Dune Position","","","","","","","","Upslope","-25.5951203","153.09606667","0.3"
"29/06/2015","8:56:40 AM","kate","25","","Litter Cover","10","","","","","","","","","",""
"29/06/2015","8:57:06 AM","kate","25","","Groundcover Plants","","Beach Spinifex","15","","","","","","","",""
"29/06/2015","8:57:51 AM","kate","25","","Crab data","","","","","0","3","0","","","",""
"29/06/2015","8:58:01 AM","kate","","25","Dune Position","","","","","","","","Upslope","-25.59507559","153.09603546","1.6"
"29/06/2015","8:58:49 AM","kate","30","","Litter Cover","5","","","","","","","","","",""
"29/06/2015","8:59:09 AM","kate","30","","Groundcover Plants","","Beach Spinifex","7","","","","","","","",""
"29/06/2015","8:59:56 AM","kate","30","","Crab data","","","","","1","2","0","","","",""
"29/06/2015","9:00:03 AM","kate","","30","Dune Position","","","","","","","","Crest","-25.59507126","153.09602922","1.1"
"29/06/2015","9:00:57 AM","kate","35","","Litter Cover","5","","","","","","","","","",""
"29/06/2015","9:01:06 AM","kate","35","","Groundcover Plants","","Beach Spinifex","3","","","","","","","",""
"29/06/2015","9:02:56 AM","kate","35","","Groundcover Plants","","Beach morning glory","2","","","","","","","",""
"29/06/2015","9:04:31 AM","kate","35","","Groundcover Plants","","Scented Fan Flower","4","","","","","","","",""
"29/06/2015","9:05:08 AM","kate","35","","Crab data","","","","","1","2","0","","","",""
"29/06/2015","9:05:38 AM","kate","","35","Dune Position","","","","","","","","Downslope","-25.5950576","153.09601129","0.8"
"29/06/2015","9:06:16 AM","kate","40","","Litter Cover","30","","","","","","","","","",""
"29/06/2015","9:06:34 AM","kate","40","","Groundcover Plants","","Beach Spinifex","5","","","","","","","",""
"29/06/2015","9:07:21 AM","kate","40","","Groundcover Plants","","Scented Fan Flower","10","","","","","","","",""
"29/06/2015","9:08:20 AM","kate","40","","Groundcover Plants","","Beach morning glory","3","","","","","","","",""
"29/06/2015","9:08:36 AM","kate","40","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"29/06/2015","9:10:56 AM","kate","40","","Groundcover Plants","","Blady Grass","5","","","","","","","",""
"29/06/2015","9:11:27 AM","kate","40","","Groundcover Plants","","Beach Couch","3","","","","","","","",""
"29/06/2015","9:12:32 AM","kate","40","","Crab data","","","","","0","4","1","","","",""
"29/06/2015","9:12:46 AM","kate","","40","Dune Position","","","","","","","","Trough","-25.59508521","153.09588315","0.3"
"29/06/2015","9:14:55 AM","kate","45","","Litter Cover","50","","","","","","","","","",""
"29/06/2015","9:15:29 AM","kate","45","","Groundcover Plants","","Scented Fan Flower","40","","","","","","","",""
"29/06/2015","9:15:57 AM","kate","45","","Groundcover Plants","","Beach Couch","10","","","","","","","",""
"29/06/2015","9:16:57 AM","kate","45","","Crab data","","","","","0","6","2","","","",""
"29/06/2015","9:17:16 AM","kate","","45","Dune Position","","","","","","","","Upslope","-25.59505259","153.0957876","0.3"
"29/06/2015","9:17:51 AM","kate","50","","Litter Cover","70","","","","","","","","","",""
"29/06/2015","9:18:22 AM","kate","50","","Groundcover Plants","","Scented Fan Flower","15","","","","","","","",""
"29/06/2015","9:18:46 AM","kate","50","","Groundcover Plants","","Angular pigface ","2","","","","","","","",""
"29/06/2015","9:19:03 AM","kate","50","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"29/06/2015","9:19:18 AM","kate","50","","Groundcover Plants","","Beach Couch","5","","","","","","","",""
"29/06/2015","9:19:45 AM","kate","50","","Crab data","","","","","0","2","2","","","",""
"29/06/2015","9:19:53 AM","kate","","50","Dune Position","","","","","","","","Crest","-25.59505389","153.09576882","0.3"
"29/06/2015","9:21:15 AM","kate","55","","Litter Cover","50","","","","","","","","","",""
"29/06/2015","9:21:41 AM","kate","55","","Groundcover Plants","","Beach Couch","40","","","","","","","",""
"29/06/2015","9:21:53 AM","kate","55","","Groundcover Plants","","Blue Flax Lily","10","","","","","","","",""
"29/06/2015","9:22:08 AM","kate","55","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"29/06/2015","9:23:07 AM","kate","55","","Crab data","","","","","0","1","1","","","",""
"29/06/2015","9:23:14 AM","kate","","55","Dune Position","","","","","","","","Downslope","-25.59500653","153.09570342","0.3"
"29/06/2015","9:24:04 AM","kate","60","","Litter Cover","40","","","","","","","","","",""
"29/06/2015","9:24:16 AM","kate","60","","Groundcover Plants","","Beach Couch","50","","","","","","","",""
"29/06/2015","9:24:51 AM","kate","60","","Crab data","","","","","0","2","2","","","",""
"29/06/2015","9:25:01 AM","kate","","60","Dune Position","","","","","","","","Trough","-25.59503001","153.09567467","0.3"
"29/06/2015","9:25:48 AM","kate","65","","Litter Cover","25","","","","","","","","","",""
"29/06/2015","9:26:13 AM","kate","65","","Groundcover Plants","","Beach Couch","40","","","","","","","",""
"29/06/2015","9:29:30 AM","kate","65","","Groundcover Plants","","Blue Flax Lily","1","","","","","","","",""
"29/06/2015","9:29:54 AM","kate","65","","Groundcover Plants","","Tape Vine","1","","","","","","","",""
"29/06/2015","9:30:55 AM","kate","65","","Trees and Shrubs","","","","Coastal Wattle","","","","","","",""
"29/06/2015","9:31:12 AM","kate","65","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"29/06/2015","9:32:08 AM","kate","65","","Crab data","","","","","0","2","2","","","",""
"29/06/2015","9:32:14 AM","kate","","65","Dune Position","","","","","","","","Trough","-25.59502927","153.09560971","0.3"
"29/06/2015","9:34:19 AM","kate","70","","Litter Cover","50","","","","","","","","","",""
"29/06/2015","9:34:38 AM","kate","70","","Groundcover Plants","","Beach Couch","25","","","","","","","",""
"29/06/2015","9:34:54 AM","kate","70","","Groundcover Plants","","Tape Vine","1","","","","","","","",""
"29/06/2015","9:35:46 AM","kate","70","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"29/06/2015","9:36:22 AM","kate","70","","Crab data","","","","","0","1","0","","","",""
"29/06/2015","9:36:29 AM","kate","","70","Dune Position","","","","","","","","Trough","-25.59503334","153.09558241","0.3"
"29/06/2015","9:37:16 AM","kate","75","","Litter Cover","8","","","","","","","","","",""
"29/06/2015","9:37:34 AM","kate","75","","Groundcover Plants","","Blady Grass","4","","","","","","","",""
"29/06/2015","9:37:45 AM","kate","75","","Groundcover Plants","","Beach Couch","20","","","","","","","",""
"29/06/2015","9:37:59 AM","kate","75","","Groundcover Plants","","Tape Vine","5","","","","","","","",""
"29/06/2015","9:38:13 AM","kate","75","","Groundcover Plants","","Scented Fan Flower","7","","","","","","","",""
"29/06/2015","9:38:25 AM","kate","75","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"29/06/2015","9:38:32 AM","kate","75","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"29/06/2015","9:38:49 AM","kate","75","","Groundcover Plants","","Angular pigface ","1","","","","","","","",""
"29/06/2015","9:39:04 AM","kate","75","","Crab data","","","","","0","0","0","","","",""
"29/06/2015","9:39:17 AM","kate","","75","Dune Position","","","","","","","","Upslope","-25.59504051","153.09554957","0.3"
"29/06/2015","9:39:55 AM","kate","80","","Litter Cover","40","","","","","","","","","",""
"29/06/2015","9:40:08 AM","kate","80","","Groundcover Plants","","Blady Grass","5","","","","","","","",""
"29/06/2015","9:40:19 AM","kate","80","","Groundcover Plants","","Blue Flax Lily","3","","","","","","","",""
"29/06/2015","9:40:31 AM","kate","80","","Groundcover Plants","","Tape Vine","4","","","","","","","",""
"29/06/2015","9:40:43 AM","kate","80","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"29/06/2015","9:41:08 AM","kate","80","","Crab data","","","","","0","0","0","","","",""
"29/06/2015","9:41:15 AM","kate","","80","Dune Position","","","","","","","","Upslope","-25.59503948","153.09548576","0.3"
"29/06/2015","9:41:57 AM","kate","85","","Litter Cover","70","","","","","","","","","",""
"29/06/2015","9:42:08 AM","kate","85","","Groundcover Plants","","Blady Grass","5","","","","","","","",""
"29/06/2015","9:42:19 AM","kate","85","","Groundcover Plants","","Tape Vine","3","","","","","","","",""
"29/06/2015","9:42:28 AM","kate","85","","Groundcover Plants","","Scented Fan Flower","1","","","","","","","",""
"29/06/2015","9:42:35 AM","kate","85","","Groundcover Plants","","Beach Couch","5","","","","","","","",""
"29/06/2015","9:42:46 AM","kate","85","","Groundcover Plants","","Blue Flax Lily","1","","","","","","","",""
"29/06/2015","9:42:54 AM","kate","85","","Trees and Shrubs","","","","Coastal Banksia","","","","","","",""
"29/06/2015","9:42:59 AM","kate","85","","Trees and Shrubs","","","","Coastal She-oak","","","","","","",""
"29/06/2015","9:43:32 AM","kate","85","","Crab data","","","","","0","2","2","","","",""
"29/06/2015","9:43:39 AM","kate","","85","Dune Position","","","","","","","","Upslope","-25.59503704","153.09546756","0.3"
