"Group","Distance along tape (factor)","Distance along tape","Date","Time","Longitude","Latitude","Dune position","Litter cover","Number active burrows","Number inactive burrows","Number burrows >2cm across","Angular Pigface","Coast Headland Pea","Beach Morning Glory","Beach Primrose","Beach Sawthistle","Beach Couch","Beach Spinifex","Blady Grass","Blue Flax Lily","Coastal Jack Bean","Coastal Lovegrass","Devils Twine","Dune Oxalis","Emilia","Everlasting Daisy","Hillside Burrgrass","Marine Couch","Mossman River Grass","Native Cobblers Pegs","Scented Fan Flower","Snake Vine","Tape Vine","Yellow Beach Bean","Coastal Banksia","Red Ash","Coastal Canthium","Native Cherry","Coastal Screw Pine","Coastal Wattle","Coastal She oak","Black Wattle","Twiggy Homoranthus","Mangrove Boobialla"
"gazza","Point 0",0,"29/06/2015","8:31:27 AM",153.09599508,-25.5956909,"Upslope",0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gazza","Point 5",5,"29/06/2015","8:47:35 AM",153.09603849,-25.59553713,"Upslope",0.02,0,0,0,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gazza","Point 10",10,"29/06/2015","8:49:02 AM",NA,NA,"Crest",0,1,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gazza","Point 15",15,"29/06/2015","8:53:24 AM",153.09595698,-25.59550466,"Trough",0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gazza","Point 20",20,"29/06/2015","8:55:05 AM",153.09591106,-25.59549721,"Upslope",0.1,0,1,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gazza","Point 25",25,"29/06/2015","8:58:13 AM",153.09585061,-25.59549146,"Upslope",0.05,1,1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gazza","Point 30",30,"29/06/2015","9:00:39 AM",153.09582059,-25.59549652,"Trough",0.05,0,8,3,0.3,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,1,0,0,0,0,0,1,0,0,0
"gazza","Point 35",35,"29/06/2015","9:05:30 AM",153.09578537,-25.59544161,"Trough",0.02,0,7,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,1,0,0,0
"gazza","Point 40",40,"29/06/2015","9:09:08 AM",153.0957441,-25.5954492,"Upslope",0.1,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
"gazza","Point 45",45,"29/06/2015","9:11:25 AM",153.09571197,-25.5954279,"Crest",0.15,0,1,0,0,0,0,0,0,0.75,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gazza","Point 50",50,"29/06/2015","9:14:00 AM",153.09568187,-25.59543911,"Downslope",0.35,0,0,0,0,0,0,0,0,0.15,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gazza","Point 55",55,"29/06/2015","9:18:26 AM",153.0955746,-25.59545083,"Downslope",0.1,0,1,1,0,0,0,0,0,0.4,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"gazza","Point 60",60,"29/06/2015","9:20:26 AM",153.09555234,-25.59544671,"Trough",0.05,0,0,0,0,0,0,0,0,0.7,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"gazza","Point 65",65,"29/06/2015","9:22:31 AM",153.09547085,-25.59538543,"Trough",0.2,0,1,1,0,0,0,0,0,0.5,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,1,0,0,0
"gazza","Point 70",70,"29/06/2015","9:25:05 AM",153.09546669,-25.5953686,"Trough",0.3,0,0,0,0,0,0,0,0,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,1,0,0,0,0,0,0,0,0,0
"gazza","Point 75",75,"29/06/2015","9:27:20 AM",153.09540048,-25.59533355,"Trough",0.4,0,1,1,0,0,0,0,0,0.3,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0
"gazza","Point 80",80,"29/06/2015","9:30:01 AM",153.09538623,-25.59535106,"Upslope",0.4,0,1,1,0,0,0,0,0,0.15,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0
