"Longitude","Latitude","Group","Transect","Zone","Species","Height","Mean Circumference (cm)","Frequency","Frequency per Zone","Trees per HA","Density","Basal Area per HA","Relative Cover","Relative Frequency","Relative Density","Relative Importance","Week","Group color"
152.99002764,-25.44801335,"cream","Landward-Creek","0-20m","Aegialitis annulata",0.9,16,1,0.5,6172.83950617284,0.1125,9.87654320987654,0.204255319148936,0.166666666666667,0.125,0.165307328605201,"Week 2","blue"
152.989956219167,-25.447995675,"cream","Landward-Creek","0-20m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989970503333,-25.44799921,"cream","Landward-Creek","0-20m","Avicennia marina",1.16666666666667,18,2,1,12345.6790123457,0.3375,22.2222222222222,0.459574468085106,0.333333333333333,0.375,0.389302600472813,"Week 2","blue"
152.989956219167,-25.447995675,"cream","Landward-Creek","0-20m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989956219167,-25.447995675,"cream","Landward-Creek","0-20m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989970503333,-25.44799921,"cream","Landward-Creek","0-20m","Osbornia octodonta",1.03333333333333,10.6666666666667,2,1,12345.6790123457,0.3375,13.1687242798354,0.272340425531915,0.333333333333333,0.375,0.326891252955083,"Week 2","blue"
152.989956219167,-25.447995675,"cream","Landward-Creek","0-20m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98985623,-25.44797093,"cream","Landward-Creek","0-20m","Rhizophora stylosa",0.6,5,1,0.5,6172.83950617284,0.1125,3.08641975308642,0.0638297872340425,0.166666666666667,0.125,0.118498817966903,"Week 2","blue"
152.98982245,-25.4479427433333,"cream","Landward-Creek","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98982245,-25.4479427433333,"cream","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98980556,-25.44792865,"cream","Landward-Creek","20-40m","Avicennia marina",1.55,22.5,1,1,11080.3324099723,0.475,24.9307479224377,0.354330708661417,0.333333333333333,0.5,0.39588801399825,"Week 2","blue"
152.98982245,-25.4479427433333,"cream","Landward-Creek","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98980556,-25.44792865,"cream","Landward-Creek","20-40m","Lumnitzera racemosa",0.9,23,1,1,11080.3324099723,0.2375,25.4847645429363,0.362204724409449,0.333333333333333,0.25,0.315179352580927,"Week 2","blue"
152.98982245,-25.4479427433333,"cream","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98982245,-25.4479427433333,"cream","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98985623,-25.44797093,"cream","Landward-Creek","20-40m","Rhizophora stylosa",1.4,18,1,1,11080.3324099723,0.2375,19.9445983379501,0.283464566929134,0.333333333333333,0.25,0.288932633420822,"Week 2","blue"
152.98967677,-25.44791752,"cream","Landward-Creek","40-60m","Aegialitis annulata",0.35,8,2,1,49382.7160493827,0.1125,39.5061728395062,0.206185567010309,0.4,0.25,0.285395189003436,"Week 2","blue"
