"Longitude","Latitude","Group","Transect","Zone","Species","Height","Mean Circumference (cm)","Frequency","Frequency per Zone","Trees per HA","Density","Basal Area per HA","Relative Cover","Relative Frequency","Relative Density","Relative Importance","Week","Group color"
152.98988788625,-25.4478872125,"Pizza","Landward-Creek","0-20m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98988788625,-25.4478872125,"Pizza","Landward-Creek","0-20m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98988788625,-25.4478872125,"Pizza","Landward-Creek","0-20m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98988788625,-25.4478872125,"Pizza","Landward-Creek","0-20m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98988788625,-25.4478872125,"Pizza","Landward-Creek","0-20m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98988788625,-25.4478872125,"Pizza","Landward-Creek","0-20m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98988788625,-25.4478872125,"Pizza","Landward-Creek","0-20m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98988788625,-25.4478872125,"Pizza","Landward-Creek","0-20m","Rhizophora stylosa",1.975,32.125,2,1,6032.61381845603,1.2875,19.37977189179,1,1,1,1,"Week 2","blue"
152.989992215,-25.4478298775,"Pizza","Landward-Creek","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989992215,-25.4478298775,"Pizza","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.99005017,-25.447833585,"Pizza","Landward-Creek","20-40m","Avicennia marina",0.7,11,1,1,10519.3951347798,0.4875,11.5713346482577,0.448979591836735,0.5,0.5,0.482993197278912,"Week 2","blue"
152.989992215,-25.4478298775,"Pizza","Landward-Creek","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989992215,-25.4478298775,"Pizza","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989992215,-25.4478298775,"Pizza","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989992215,-25.4478298775,"Pizza","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98993426,-25.44782617,"Pizza","Landward-Creek","20-40m","Rhizophora stylosa",1.45,13.5,1,1,10519.3951347798,0.4875,14.2011834319527,0.551020408163265,0.5,0.5,0.517006802721088,"Week 2","blue"
152.989884106667,-25.4478075233333,"Pizza","Landward-Creek","40-60m","Aegialitis annulata",0.533333333333333,12.6666666666667,1,0.5,23374.7260774288,0.1734375,29.6079863647431,0.323404255319149,0.333333333333333,0.375,0.343912529550827,"Week 2","blue"
152.989839401389,-25.4477963052778,"Pizza","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98985903,-25.4477982,"Pizza","Landward-Creek","40-60m","Avicennia marina",0.4,9,1,0.5,23374.7260774288,0.0578125,21.0372534696859,0.229787234042553,0.333333333333333,0.125,0.229373522458629,"Week 2","blue"
152.9897750675,-25.4477831925,"Pizza","Landward-Creek","40-60m","Ceriops australis",0.55,17.5,1,0.5,23374.7260774288,0.23125,40.9057706355004,0.446808510638298,0.333333333333333,0.5,0.426713947990544,"Week 2","blue"
152.989839401389,-25.4477963052778,"Pizza","Landward-Creek","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989839401389,-25.4477963052778,"Pizza","Landward-Creek","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989839401389,-25.4477963052778,"Pizza","Landward-Creek","40-60m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989839401389,-25.4477963052778,"Pizza","Landward-Creek","40-60m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.9896410225,-25.4477366475,"Pizza","Landward-Creek","60-80m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.9896410225,-25.4477366475,"Pizza","Landward-Creek","60-80m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.9896410225,-25.4477366475,"Pizza","Landward-Creek","60-80m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98960567,-25.4477228,"Pizza","Landward-Creek","60-80m","Ceriops australis",0.5,19.5,1,1,27777.7777777778,0.3,54.1666666666667,0.847826086956522,0.5,0.5,0.615942028985507,"Week 2","blue"
152.9896410225,-25.4477366475,"Pizza","Landward-Creek","60-80m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989676375,-25.447750495,"Pizza","Landward-Creek","60-80m","Osbornia octodonta",0.35,3.5,1,1,27777.7777777778,0.3,9.72222222222222,0.152173913043478,0.5,0.5,0.384057971014493,"Week 2","blue"
152.9896410225,-25.4477366475,"Pizza","Landward-Creek","60-80m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.9896410225,-25.4477366475,"Pizza","Landward-Creek","60-80m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989465341875,-25.447696891875,"Pizza","Landward-Creek","80-100m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989465341875,-25.447696891875,"Pizza","Landward-Creek","80-100m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989465341875,-25.447696891875,"Pizza","Landward-Creek","80-100m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98944908375,-25.44769121375,"Pizza","Landward-Creek","80-100m","Ceriops australis",NA,14.7142857142857,2,1,12345.6790123457,0.8,18.1657848324515,0.88034188034188,0.666666666666667,0.888888888888889,0.811965811965812,"Week 2","blue"
152.989465341875,-25.447696891875,"Pizza","Landward-Creek","80-100m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.9894816,-25.44770257,"Pizza","Landward-Creek","80-100m","Osbornia octodonta",0.4,4,1,0.5,6172.83950617284,0.1,2.46913580246914,0.11965811965812,0.333333333333333,0.111111111111111,0.188034188034188,"Week 2","blue"
152.989465341875,-25.447696891875,"Pizza","Landward-Creek","80-100m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989465341875,-25.447696891875,"Pizza","Landward-Creek","80-100m","Rhizophora stylosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
