"Longitude","Latitude","Group","Transect","Zone","Species","Height","Mean Circumference (cm)","Frequency","Frequency per Zone","Trees per HA","Density","Basal Area per HA","Relative Cover","Relative Frequency","Relative Density","Relative Importance","Week","Group color"
152.989984460833,-25.4479591075,"ice","Landward-Creek","0-20m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989984460833,-25.4479591075,"ice","Landward-Creek","0-20m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.99003171,-25.44796875,"ice","Landward-Creek","0-20m","Avicennia marina",1.8,17,1,1,10701.5457788347,0.161111111111111,18.192627824019,0.475524475524476,0.333333333333333,0.166666666666667,0.325174825174825,"Week 2","blue"
152.989984460833,-25.4479591075,"ice","Landward-Creek","0-20m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989984460833,-25.4479591075,"ice","Landward-Creek","0-20m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98991575,-25.4479433,"ice","Landward-Creek","0-20m","Osbornia octodonta",0.3,3,1,1,10701.5457788347,0.161111111111111,3.21046373365042,0.0839160839160839,0.333333333333333,0.166666666666667,0.194638694638695,"Week 2","blue"
152.989984460833,-25.4479591075,"ice","Landward-Creek","0-20m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.9900059225,-25.4479652725,"ice","Landward-Creek","0-20m","Rhizophora stylosa",1.05,15.75,1,1,10701.5457788347,0.644444444444444,16.8549346016647,0.440559440559441,0.333333333333333,0.666666666666667,0.48018648018648,"Week 2","blue"
152.98990647125,-25.44794654625,"ice","Landward-Creek","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98990647125,-25.44794654625,"ice","Landward-Creek","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98989319,-25.44794015,"ice","Landward-Creek","20-40m","Avicennia marina",1.7,19,2,1,7346.9387755102,0.388888888888889,13.9591836734694,0.767676767676768,0.666666666666667,0.333333333333333,0.589225589225589,"Week 2","blue"
152.98990647125,-25.44794654625,"ice","Landward-Creek","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98990647125,-25.44794654625,"ice","Landward-Creek","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98990647125,-25.44794654625,"ice","Landward-Creek","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98990647125,-25.44794654625,"ice","Landward-Creek","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.9899197525,-25.4479529425,"ice","Landward-Creek","20-40m","Rhizophora stylosa",0.95,11.5,1,0.5,3673.4693877551,0.777777777777778,4.22448979591837,0.232323232323232,0.333333333333333,0.666666666666667,0.410774410774411,"Week 2","blue"
152.989769588333,-25.4479158,"ice","Landward-Creek","40-60m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.989769588333,-25.4479158,"ice","Landward-Creek","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 2","blue"
152.98974938,-25.44791156,"ice","Landward-Creek","40-60m","Avicennia marina",0.7,12,1,1,15625,0.2,18.75,0.387096774193548,0.333333333333333,0.25,0.323476702508961,"Week 2","blue"
