"Longitude","Latitude","Group","Transect","Zone","Species","Height","Mean Circumference (cm)","Frequency","Frequency per Zone","Trees per HA","Density","Basal Area per HA","Relative Cover","Relative Frequency","Relative Density","Relative Importance","Week","Group color"
152.987784427778,-25.4475570255556,"tues","Seaward","0-20m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.987784427778,-25.4475570255556,"tues","Seaward","0-20m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9879202,-25.44756235,"tues","Seaward","0-20m","Avicennia marina",5,68,1,1,2475.1862577659,0.201,16.8312665528081,0.796875,0.5,0.1,0.465625,"Week 1","green"
152.987784427778,-25.4475570255556,"tues","Seaward","0-20m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.987784427778,-25.4475570255556,"tues","Seaward","0-20m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.987784427778,-25.4475570255556,"tues","Seaward","0-20m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.987784427778,-25.4475570255556,"tues","Seaward","0-20m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.987648655556,-25.4475517011111,"tues","Seaward","0-20m","Rhizophora stylosa",2.86666666666667,17.3333333333333,1,1,2475.1862577659,1.809,4.29032284679422,0.203125,0.5,0.9,0.534375,"Week 1","green"
152.9878793,-25.4475927175,"tues","Seaward","20-40m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9878793,-25.4475927175,"tues","Seaward","20-40m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9878793,-25.4475927175,"tues","Seaward","20-40m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9878793,-25.4475927175,"tues","Seaward","20-40m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9878793,-25.4475927175,"tues","Seaward","20-40m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9878793,-25.4475927175,"tues","Seaward","20-40m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9878793,-25.4475927175,"tues","Seaward","20-40m","Other?",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.9878793,-25.4475927175,"tues","Seaward","20-40m","Rhizophora stylosa",1.9125,12.5625,2,1,3312.45794731122,1.7375,4.16127529630971,1,1,1,1,"Week 1","green"
152.98793895,-25.4477090925,"tues","Seaward","40-60m","Aegialitis annulata",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98793895,-25.4477090925,"tues","Seaward","40-60m","Aegiceras corniculatum",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98793895,-25.4477090925,"tues","Seaward","40-60m","Avicennia marina",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98793895,-25.4477090925,"tues","Seaward","40-60m","Ceriops australis",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98793895,-25.4477090925,"tues","Seaward","40-60m","Lumnitzera racemosa",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
152.98793895,-25.4477090925,"tues","Seaward","40-60m","Osbornia octodonta",NA,NA,0,0,0,0,0,0,0,0,0,"Week 1","green"
