"Group","Distance along tape (factor)","Distance along tape","Date","Time","Longitude","Latitude","Dune position","Litter cover","Number active burrows","Number inactive burrows","Number burrows >2cm across","Angular Pigface","Coast Headland Pea","Beach Morning Glory","Beach Primrose","Beach Sawthistle","Beach Couch","Beach Spinifex","Blady Grass","Blue Flax Lily","Coastal Jack Bean","Coastal Lovegrass","Devils Twine","Dune Oxalis","Emilia","Everlasting Daisy","Hillside Burrgrass","Marine Couch","Mossman River Grass","Native Cobblers Pegs","Scented Fan Flower","Snake Vine","Tape Vine","Yellow Beach Bean","Coastal Banksia","Red Ash","Coastal Canthium","Native Cherry","Coastal Screw Pine","Coastal Wattle","Coastal She oak","Black Wattle","Twiggy Homoranthus","Mangrove Boobialla"
"Sunshine","Point 0",0,"27/06/2015","9:03:14 AM",NA,NA,"",0.01,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine","Point 0",0,"27/06/2015","9:05:19 AM",153.09579987,-25.59652354,"Upslope",0.01,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine","Point 5",5,"27/06/2015","9:08:18 AM",NA,NA,"Upslope",0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine","Point 10",10,"27/06/2015","9:12:46 AM",153.09574474,-25.59648694,"Crest",0,0,0,NA,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine","Point 15",15,"27/06/2015","9:15:08 AM",153.09566323,-25.59648276,"Upslope",0.02,1,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine","Point 20",20,"27/06/2015","9:21:48 AM",153.09561199,-25.5964728,"Upslope",0.05,2,0,0,0.03,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine","Point 25",25,"27/06/2015","9:24:27 AM",153.09557814,-25.59647048,"Upslope",0.02,1,6,2,0.09,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine","Point 30",30,"27/06/2015","9:28:59 AM",153.09557547,-25.5964706,"Trough",1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sunshine","Point 35",35,"27/06/2015","9:32:27 AM",153.09549058,-25.59646459,"Upslope",0.05,0,0,0,0.05,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine","Point 40",40,"27/06/2015","9:39:47 AM",153.0954334,-25.59650286,"Upslope",0.15,0,0,0,0,0,0,0,0,0.3,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Sunshine","Point 45",45,"27/06/2015","9:43:46 AM",NA,NA,"Downslope",0.8,0,1,0,0,0,0,0,0,0.1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine","Point 50",50,"27/06/2015","9:47:12 AM",153.09535269,-25.5964651,"Downslope",0.75,0,0,0,0,0,0,0,0,0.25,0,0,0.2,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"Sunshine","Point 55",55,"27/06/2015","9:51:23 AM",153.09528437,-25.59646816,"Trough",0.3,0,0,0,0,0,0,0,0,0.1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sunshine","Point 60",60,"27/06/2015","9:53:44 AM",153.09521917,-25.59647648,"Trough",0.5,0,0,0,0,0,0,0,0,0.05,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sunshine","Point 65",65,"27/06/2015","9:56:53 AM",153.09518758,-25.59643729,"Trough",0.15,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Sunshine","Point 70",70,"27/06/2015","9:59:08 AM",153.09513355,-25.59644274,"Trough",0.4,0,0,0,0,0,0,0,0,0.3,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,1,0,0,0,0,0,1,0,0,0
"Sunshine","Point 75",75,"27/06/2015","10:05:28 AM",153.09509232,-25.59642127,"Upslope",1,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.8,0,0.01,0,1,0,0,0,0,0,0,0,0,0
"Sunshine","Point 80",80,"27/06/2015","10:11:58 AM",153.09502728,-25.59641289,"Upslope",1,1,0,1,0,0,0,0,0,0,0,0.03,0,0,0,0.03,0.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
